image,text
data/ocr_india/images/plate_002358.jpg,PY4R5DJ4254
data/ocr_india/images/plate_002359.jpg,LA72HSQF
data/ocr_india/images/plate_002360.jpg,TS3S9CP9607
data/ocr_india/images/plate_002361.jpg,DD07VI3238
data/ocr_india/images/plate_002362.jpg,TN4M6DJ3356
data/ocr_india/images/plate_002363.jpg,NL91LJBF
data/ocr_india/images/plate_002364.jpg,UK00LMSY
data/ocr_india/images/plate_002365.jpg,TR59QU2634
data/ocr_india/images/plate_002366.jpg,MP39JWNF
data/ocr_india/images/plate_002367.jpg,WB81JE2287
data/ocr_india/images/plate_002368.jpg,UP61FVKC
data/ocr_india/images/plate_002369.jpg,KL88XZ3799
data/ocr_india/images/plate_002370.jpg,ML68RBZL
data/ocr_india/images/plate_002371.jpg,NL38NG8993
data/ocr_india/images/plate_002372.jpg,GA97OE2361
data/ocr_india/images/plate_002373.jpg,ML41FY0604
data/ocr_india/images/plate_002374.jpg,TS4Z5CF2990
data/ocr_india/images/plate_002375.jpg,MZ65ZZ3523
data/ocr_india/images/plate_002376.jpg,ML40WM1240
data/ocr_india/images/plate_002377.jpg,DD52ZFQU
data/ocr_india/images/plate_002378.jpg,NL12KV8606
data/ocr_india/images/plate_002379.jpg,PB8O4OB1159
data/ocr_india/images/plate_002380.jpg,LD84QO5790
data/ocr_india/images/plate_002381.jpg,KA38RE1820
data/ocr_india/images/plate_002382.jpg,JH9C4BT8059
data/ocr_india/images/plate_002383.jpg,CH6Q6ZN1016
data/ocr_india/images/plate_002384.jpg,CH8H6KL3210
data/ocr_india/images/plate_002385.jpg,KA78GOEJ
data/ocr_india/images/plate_002386.jpg,SK4Z7ZI9439
data/ocr_india/images/plate_002387.jpg,GJ56GX8312
data/ocr_india/images/plate_002388.jpg,NL88BTNG
data/ocr_india/images/plate_002389.jpg,WB9S0WL0838
data/ocr_india/images/plate_002390.jpg,HR89CLDH
data/ocr_india/images/plate_002391.jpg,PB00GSMN
data/ocr_india/images/plate_002392.jpg,DD77XU3526
data/ocr_india/images/plate_002393.jpg,AS07JBRZ
data/ocr_india/images/plate_002394.jpg,GJ74CK4468
data/ocr_india/images/plate_002395.jpg,DN79LE0429
data/ocr_india/images/plate_002396.jpg,AR8G5FI7551
data/ocr_india/images/plate_002397.jpg,KA49FXHQ
data/ocr_india/images/plate_002398.jpg,LD45NQRE
data/ocr_india/images/plate_002399.jpg,AR55GN5895
data/ocr_india/images/plate_002400.jpg,AS27PFUK
data/ocr_india/images/plate_002401.jpg,SK9X3FK4746
data/ocr_india/images/plate_002402.jpg,LD8V4MC8871
data/ocr_india/images/plate_002403.jpg,MZ9T3XY3829
data/ocr_india/images/plate_002404.jpg,TN4G5SP8613
data/ocr_india/images/plate_002405.jpg,ML0O4SH4889
data/ocr_india/images/plate_002406.jpg,GA65WB1893
data/ocr_india/images/plate_002407.jpg,HP28FM1634
data/ocr_india/images/plate_002408.jpg,MH4G0WF8812
data/ocr_india/images/plate_002409.jpg,MN08GBHG
data/ocr_india/images/plate_002410.jpg,ML8S1CM7227
data/ocr_india/images/plate_002411.jpg,GA64WG7864
data/ocr_india/images/plate_002412.jpg,CG78GR6407
data/ocr_india/images/plate_002413.jpg,DN10QDKP
data/ocr_india/images/plate_002414.jpg,MZ70CC8549
data/ocr_india/images/plate_002415.jpg,RJ41IZGE
data/ocr_india/images/plate_002416.jpg,TS31AVYL
data/ocr_india/images/plate_002417.jpg,SK96YR7235
data/ocr_india/images/plate_002418.jpg,SK02SF5781
data/ocr_india/images/plate_002419.jpg,KL2B0DD4699
data/ocr_india/images/plate_002420.jpg,LA93CFHI
data/ocr_india/images/plate_002421.jpg,MZ52TKRP
data/ocr_india/images/plate_002422.jpg,TS28YPEV
data/ocr_india/images/plate_002423.jpg,DL36RC5796
data/ocr_india/images/plate_002424.jpg,MH61QQKG
data/ocr_india/images/plate_002425.jpg,RJ20PINA
data/ocr_india/images/plate_002426.jpg,MN35BMYP
data/ocr_india/images/plate_002427.jpg,GJ14QPLQ
data/ocr_india/images/plate_002428.jpg,JH3B1TZ0574
data/ocr_india/images/plate_002429.jpg,BR6G1JY4132
data/ocr_india/images/plate_002430.jpg,LA43TD9280
data/ocr_india/images/plate_002431.jpg,RJ3E8UD3081
data/ocr_india/images/plate_002432.jpg,OD95NI4745
data/ocr_india/images/plate_002433.jpg,GA26TB9145
data/ocr_india/images/plate_002434.jpg,LD38XS4510
data/ocr_india/images/plate_002435.jpg,LD8X1DV3014
data/ocr_india/images/plate_002436.jpg,TN12VZ6641
data/ocr_india/images/plate_002437.jpg,KL95FZWX
data/ocr_india/images/plate_002438.jpg,GA9C0KQ5367
data/ocr_india/images/plate_002439.jpg,MZ5X7HD0211
data/ocr_india/images/plate_002440.jpg,JK8A3YX7740
data/ocr_india/images/plate_002441.jpg,KA75DPVK
data/ocr_india/images/plate_002442.jpg,DL35PA4195
data/ocr_india/images/plate_002443.jpg,ML15CT3879
data/ocr_india/images/plate_002444.jpg,PB25SQ3039
data/ocr_india/images/plate_002445.jpg,GJ9J1BQ6180
data/ocr_india/images/plate_002446.jpg,GJ43QAWA
data/ocr_india/images/plate_002447.jpg,CG34PW1153
data/ocr_india/images/plate_002448.jpg,TR98XS1629
data/ocr_india/images/plate_002449.jpg,KA74WIWX
data/ocr_india/images/plate_002450.jpg,NL21DB7713
data/ocr_india/images/plate_002451.jpg,TR48MH6464
data/ocr_india/images/plate_002452.jpg,DN35YZJY
data/ocr_india/images/plate_002453.jpg,TR30SV5494
data/ocr_india/images/plate_002454.jpg,MZ43NT4350
data/ocr_india/images/plate_002455.jpg,TR27OP6550
data/ocr_india/images/plate_002456.jpg,JH49PN5790
data/ocr_india/images/plate_002457.jpg,MN36AH8977
data/ocr_india/images/plate_002458.jpg,PY6Y5EP4424
data/ocr_india/images/plate_002459.jpg,CG15WX4375
data/ocr_india/images/plate_002460.jpg,LA35PXPP
data/ocr_india/images/plate_002461.jpg,JK2P1JO5601
data/ocr_india/images/plate_002462.jpg,SK9O3QD0973
data/ocr_india/images/plate_002463.jpg,PY92UI5135
data/ocr_india/images/plate_002464.jpg,CG96MA1826
data/ocr_india/images/plate_002465.jpg,GA64IKKC
data/ocr_india/images/plate_002466.jpg,HP52BB6155
data/ocr_india/images/plate_002467.jpg,UK0V1LX9827
data/ocr_india/images/plate_002468.jpg,UP4P9DJ3825
data/ocr_india/images/plate_002469.jpg,SK02AJUK
data/ocr_india/images/plate_002470.jpg,LA41DF3347
data/ocr_india/images/plate_002471.jpg,TS35ILDF
data/ocr_india/images/plate_002472.jpg,MP1L0TS0917
data/ocr_india/images/plate_002473.jpg,DL5A3IZ6466
data/ocr_india/images/plate_002474.jpg,LA1L2PY6984
data/ocr_india/images/plate_002475.jpg,GA5R1KT3982
data/ocr_india/images/plate_002476.jpg,TN5M2XI6083
data/ocr_india/images/plate_002477.jpg,HR83BK0365
data/ocr_india/images/plate_002478.jpg,LD68JK5037
data/ocr_india/images/plate_002479.jpg,LD25OEWN
data/ocr_india/images/plate_002480.jpg,GJ6I7FL7247
data/ocr_india/images/plate_002481.jpg,MP04MC5103
data/ocr_india/images/plate_002482.jpg,MN8V3HZ1089
data/ocr_india/images/plate_002483.jpg,WB23HD2296
data/ocr_india/images/plate_002484.jpg,SK8Z4KL9867
data/ocr_india/images/plate_002485.jpg,AS24FSZJ
data/ocr_india/images/plate_002486.jpg,TR69MTWW
data/ocr_india/images/plate_002487.jpg,UP7R0DL3786
data/ocr_india/images/plate_002488.jpg,TS88PRMF
data/ocr_india/images/plate_002489.jpg,WB7J3JE3030
data/ocr_india/images/plate_002490.jpg,DL4Z7FK3879
data/ocr_india/images/plate_002491.jpg,HP28FIVO
data/ocr_india/images/plate_002492.jpg,JK23MHMN
data/ocr_india/images/plate_002493.jpg,GA5G5UN0736
data/ocr_india/images/plate_002494.jpg,CH18WIZO
data/ocr_india/images/plate_002495.jpg,SK45VYQI
data/ocr_india/images/plate_002496.jpg,AS92THOG
data/ocr_india/images/plate_002497.jpg,DD47OZND
data/ocr_india/images/plate_002498.jpg,MH19UM9537
data/ocr_india/images/plate_002499.jpg,TS67OUBR
data/ocr_india/images/plate_002500.jpg,CH05JRGY
data/ocr_india/images/plate_002501.jpg,GJ3W5PE9697
data/ocr_india/images/plate_002502.jpg,SK4S5IS1901
data/ocr_india/images/plate_002503.jpg,CH19GFFY
data/ocr_india/images/plate_002504.jpg,SK99MAVP
data/ocr_india/images/plate_002505.jpg,CH91QDRU
data/ocr_india/images/plate_002506.jpg,MZ43GUPO
data/ocr_india/images/plate_002507.jpg,MN8Y5ZH8784
data/ocr_india/images/plate_002508.jpg,GJ7T2OP3346
data/ocr_india/images/plate_002509.jpg,GA69UD1421
data/ocr_india/images/plate_002510.jpg,BR41OA9090
data/ocr_india/images/plate_002511.jpg,HR52WU6016
data/ocr_india/images/plate_002512.jpg,MZ2E5JG2775
data/ocr_india/images/plate_002513.jpg,UK0X4XQ6704
data/ocr_india/images/plate_002514.jpg,BR93XK6891
data/ocr_india/images/plate_002515.jpg,AP0P4RU6929
data/ocr_india/images/plate_002516.jpg,CH2Q4JM3760
data/ocr_india/images/plate_002517.jpg,PY3C9FH0632
data/ocr_india/images/plate_002518.jpg,CH47YADT
data/ocr_india/images/plate_002519.jpg,CG72JL7674
data/ocr_india/images/plate_002520.jpg,AR5S5XS4250
data/ocr_india/images/plate_002521.jpg,CH37BLXL
data/ocr_india/images/plate_002522.jpg,TN4D0BQ5375
data/ocr_india/images/plate_002523.jpg,KL10UM8927
data/ocr_india/images/plate_002524.jpg,NL2B5TI1988
data/ocr_india/images/plate_002525.jpg,KL24PD4342
data/ocr_india/images/plate_002526.jpg,MN23RE7437
data/ocr_india/images/plate_002527.jpg,CH15YN0642
data/ocr_india/images/plate_002528.jpg,SK7S9UN9126
data/ocr_india/images/plate_002529.jpg,PY66XQTC
data/ocr_india/images/plate_002530.jpg,UK56KTJT
data/ocr_india/images/plate_002531.jpg,TR4V1KU3278
data/ocr_india/images/plate_002532.jpg,WB46TKQZ
data/ocr_india/images/plate_002533.jpg,PY84BCSS
data/ocr_india/images/plate_002534.jpg,PB4D0ZB8765
data/ocr_india/images/plate_002535.jpg,PB89FEWT
data/ocr_india/images/plate_002536.jpg,RJ38OSCQ
data/ocr_india/images/plate_002537.jpg,MN45DF2988
data/ocr_india/images/plate_002538.jpg,BR67WO7839
data/ocr_india/images/plate_002539.jpg,JH56EOXB
data/ocr_india/images/plate_002540.jpg,CG89AX4276
data/ocr_india/images/plate_002541.jpg,TS30NP5190
data/ocr_india/images/plate_002542.jpg,UP4O8CA1469
data/ocr_india/images/plate_002543.jpg,JK9U1DS0895
data/ocr_india/images/plate_002544.jpg,AR74FBYN
data/ocr_india/images/plate_002545.jpg,HR25QPUP
data/ocr_india/images/plate_002546.jpg,NL18ZJNH
data/ocr_india/images/plate_002547.jpg,DL16IW3496
data/ocr_india/images/plate_002548.jpg,LA0M0WN1658
data/ocr_india/images/plate_002549.jpg,GA0Y3UV3592
data/ocr_india/images/plate_002550.jpg,KL23ENFK
data/ocr_india/images/plate_002551.jpg,PB3K3VS0969
data/ocr_india/images/plate_002552.jpg,CH19ZC1316
data/ocr_india/images/plate_002553.jpg,DD98MN6495
data/ocr_india/images/plate_002554.jpg,TN5X7WE2531
data/ocr_india/images/plate_002555.jpg,PB14ZT2258
data/ocr_india/images/plate_002556.jpg,UK32HU4426
data/ocr_india/images/plate_002557.jpg,AS2S7PW0920
data/ocr_india/images/plate_002558.jpg,UK0N5JY9154
data/ocr_india/images/plate_002559.jpg,UP9D2MK6813
data/ocr_india/images/plate_002560.jpg,MZ16RP1502
data/ocr_india/images/plate_002561.jpg,JH11RRGS
data/ocr_india/images/plate_002562.jpg,WB30ALUN
data/ocr_india/images/plate_002563.jpg,OD95QK2324
data/ocr_india/images/plate_002564.jpg,UP13MN1976
data/ocr_india/images/plate_002565.jpg,CH99AU9766
data/ocr_india/images/plate_002566.jpg,KA87MH3113
data/ocr_india/images/plate_002567.jpg,LA68LG5566
data/ocr_india/images/plate_002568.jpg,HP74LL8279
data/ocr_india/images/plate_002569.jpg,DD00NY9725
data/ocr_india/images/plate_002570.jpg,MH63HSVS
data/ocr_india/images/plate_002571.jpg,ML84TIUK
data/ocr_india/images/plate_002572.jpg,HR1Y1MC5806
data/ocr_india/images/plate_002573.jpg,MZ18FV2548
data/ocr_india/images/plate_002574.jpg,NL16HI2417
data/ocr_india/images/plate_002575.jpg,CG94NIXD
data/ocr_india/images/plate_002576.jpg,CH72MGKT
data/ocr_india/images/plate_002577.jpg,GA3S4GA8837
data/ocr_india/images/plate_002578.jpg,ML2T4DO4176
data/ocr_india/images/plate_002579.jpg,TN67SO2055
data/ocr_india/images/plate_002580.jpg,GJ50TPTJ
data/ocr_india/images/plate_002581.jpg,WB9E5NH4867
data/ocr_india/images/plate_002582.jpg,LD64XY3883
data/ocr_india/images/plate_002583.jpg,AP56DPYK
data/ocr_india/images/plate_002584.jpg,TR96TB3141
data/ocr_india/images/plate_002585.jpg,AR36BZ3567
data/ocr_india/images/plate_002586.jpg,JH3V0VT5204
data/ocr_india/images/plate_002587.jpg,UP53XYYR
data/ocr_india/images/plate_002588.jpg,CH68BVVQ
data/ocr_india/images/plate_002589.jpg,DD8P3RV7860
data/ocr_india/images/plate_002590.jpg,AP5X7DO4824
data/ocr_india/images/plate_002591.jpg,GJ04RXUI
data/ocr_india/images/plate_002592.jpg,HR4L1UX4268
data/ocr_india/images/plate_002593.jpg,UP48MSOF
data/ocr_india/images/plate_002594.jpg,KA67JQJO
data/ocr_india/images/plate_002595.jpg,DD4R5JA3831
data/ocr_india/images/plate_002596.jpg,GJ22CAMI
data/ocr_india/images/plate_002597.jpg,MN7H1TU5734
data/ocr_india/images/plate_002598.jpg,AS15LQYZ
data/ocr_india/images/plate_002599.jpg,PB44WLAZ
data/ocr_india/images/plate_002600.jpg,GJ36HMFR
data/ocr_india/images/plate_002601.jpg,DN35GO9440
data/ocr_india/images/plate_002602.jpg,UP37ID0821
data/ocr_india/images/plate_002603.jpg,LA37PR2227
data/ocr_india/images/plate_002604.jpg,JH96WW5514
data/ocr_india/images/plate_002605.jpg,DL6F2AD9329
data/ocr_india/images/plate_002606.jpg,CH31OJBD
data/ocr_india/images/plate_002607.jpg,KA18UV9828
data/ocr_india/images/plate_002608.jpg,RJ63WMHE
data/ocr_india/images/plate_002609.jpg,AS68OMCU
data/ocr_india/images/plate_002610.jpg,DL8E2HJ1675
data/ocr_india/images/plate_002611.jpg,NL55RAOM
data/ocr_india/images/plate_002612.jpg,LA4U5LY3584
data/ocr_india/images/plate_002613.jpg,UP15TQ4891
data/ocr_india/images/plate_002614.jpg,TN5T0XS9238
data/ocr_india/images/plate_002615.jpg,UK16EC1265
data/ocr_india/images/plate_002616.jpg,DL63VQ6058
data/ocr_india/images/plate_002617.jpg,KA62NSHR
data/ocr_india/images/plate_002618.jpg,TR36JF9450
data/ocr_india/images/plate_002619.jpg,NL80UGDD
data/ocr_india/images/plate_002620.jpg,ML2W7LH4877
data/ocr_india/images/plate_002621.jpg,CH4I7NM6498
data/ocr_india/images/plate_002622.jpg,CG2A6ED7995
data/ocr_india/images/plate_002623.jpg,LD21MT9691
data/ocr_india/images/plate_002624.jpg,GA5Y9WW7173
data/ocr_india/images/plate_002625.jpg,TN98ZYNY
data/ocr_india/images/plate_002626.jpg,MN98LU3738
data/ocr_india/images/plate_002627.jpg,MP09SC1199
data/ocr_india/images/plate_002628.jpg,HP4D4IJ4148
data/ocr_india/images/plate_002629.jpg,OD94QMOP
data/ocr_india/images/plate_002630.jpg,PB64FE9239
data/ocr_india/images/plate_002631.jpg,CG61JDIM
data/ocr_india/images/plate_002632.jpg,LD16CDVL
data/ocr_india/images/plate_002633.jpg,NL33HO1550
data/ocr_india/images/plate_002634.jpg,HR91MISG
data/ocr_india/images/plate_002635.jpg,JK8W9XT0386
data/ocr_india/images/plate_002636.jpg,LA52TH7313
data/ocr_india/images/plate_002637.jpg,AP8A6SK9091
data/ocr_india/images/plate_002638.jpg,NL75TP7084
data/ocr_india/images/plate_002639.jpg,ML34LL2706
data/ocr_india/images/plate_002640.jpg,JH1W1JL5554
data/ocr_india/images/plate_002641.jpg,DN91ZEBX
data/ocr_india/images/plate_002642.jpg,TR0Q8VK2625
data/ocr_india/images/plate_002643.jpg,PY20UAIX
data/ocr_india/images/plate_002644.jpg,MP9S3LE0131
data/ocr_india/images/plate_002645.jpg,UP6K1JP7992
data/ocr_india/images/plate_002646.jpg,RJ4X3XB8727
data/ocr_india/images/plate_002647.jpg,PB91NN7549
data/ocr_india/images/plate_002648.jpg,BR5P9DO1296
data/ocr_india/images/plate_002649.jpg,ML64WL1527
data/ocr_india/images/plate_002650.jpg,TN57CUVX
data/ocr_india/images/plate_002651.jpg,DD24BIEC
data/ocr_india/images/plate_002652.jpg,CH4X7TH7245
data/ocr_india/images/plate_002653.jpg,AP9R0PE2694
data/ocr_india/images/plate_002654.jpg,TN94WQTN
data/ocr_india/images/plate_002655.jpg,GA44JNSE
data/ocr_india/images/plate_002656.jpg,GJ90NX7658
data/ocr_india/images/plate_002657.jpg,ML9E2PH9357
data/ocr_india/images/plate_002658.jpg,GA82EBSB
data/ocr_india/images/plate_002659.jpg,MZ19XK9598
data/ocr_india/images/plate_002660.jpg,CG2J2QS1735
data/ocr_india/images/plate_002661.jpg,MH73GXBK
data/ocr_india/images/plate_002662.jpg,PY57IN4818
data/ocr_india/images/plate_002663.jpg,PY5M7RA6380
data/ocr_india/images/plate_002664.jpg,DD13MU6887
data/ocr_india/images/plate_002665.jpg,KA4H9WG3184
data/ocr_india/images/plate_002666.jpg,BR8Q1JH9199
data/ocr_india/images/plate_002667.jpg,MZ4Y4NC1151
data/ocr_india/images/plate_002668.jpg,UK92VXOW
data/ocr_india/images/plate_002669.jpg,TN71GW8472
data/ocr_india/images/plate_002670.jpg,ML2F9WU6330
data/ocr_india/images/plate_002671.jpg,JH5N5OH2157
data/ocr_india/images/plate_002672.jpg,JK53WQQN
data/ocr_india/images/plate_002673.jpg,ML3D5AZ6893
data/ocr_india/images/plate_002674.jpg,TS3N3QB5729
data/ocr_india/images/plate_002675.jpg,AS3T9IV2469
data/ocr_india/images/plate_002676.jpg,WB9L8CZ1940
data/ocr_india/images/plate_002677.jpg,GA54YY4039
data/ocr_india/images/plate_002678.jpg,GJ31NCVJ
data/ocr_india/images/plate_002679.jpg,JK73NWEY
data/ocr_india/images/plate_002680.jpg,TS50OTNK
data/ocr_india/images/plate_002681.jpg,MH94TJLH
data/ocr_india/images/plate_002682.jpg,AS1E3CJ1091
data/ocr_india/images/plate_002683.jpg,JK36NN5181
data/ocr_india/images/plate_002684.jpg,JH26KF7022
data/ocr_india/images/plate_002685.jpg,MP86UE8771
data/ocr_india/images/plate_002686.jpg,RJ82FTVN
data/ocr_india/images/plate_002687.jpg,PB7F1ZG7472
data/ocr_india/images/plate_002688.jpg,CH7V1YT2183
data/ocr_india/images/plate_002689.jpg,TN23KF1256
data/ocr_india/images/plate_002690.jpg,NL60GH6339
data/ocr_india/images/plate_002691.jpg,TR39JWWX
data/ocr_india/images/plate_002692.jpg,MN7P8ND1792
data/ocr_india/images/plate_002693.jpg,PB46TMCA
data/ocr_india/images/plate_002694.jpg,NL3J3YR5498
data/ocr_india/images/plate_002695.jpg,DL26UORZ
data/ocr_india/images/plate_002696.jpg,BR04IDNO
data/ocr_india/images/plate_002697.jpg,LA49PB9880
data/ocr_india/images/plate_002698.jpg,GJ3K5RW9657
data/ocr_india/images/plate_002699.jpg,JH66ROTT
data/ocr_india/images/plate_002700.jpg,HP02EY1499
data/ocr_india/images/plate_002701.jpg,GA01XO3199
data/ocr_india/images/plate_002702.jpg,NL5B1XT6734
data/ocr_india/images/plate_002703.jpg,HP9X5XU9767
data/ocr_india/images/plate_002704.jpg,MP58LE2516
data/ocr_india/images/plate_002705.jpg,SK74OS6474
data/ocr_india/images/plate_002706.jpg,JH50RAQH
data/ocr_india/images/plate_002707.jpg,KL52MZSL
data/ocr_india/images/plate_002708.jpg,JH64WBCC
data/ocr_india/images/plate_002709.jpg,TR3B5CB2607
data/ocr_india/images/plate_002710.jpg,NL20AKUI
data/ocr_india/images/plate_002711.jpg,JK51MHBT
data/ocr_india/images/plate_002712.jpg,NL08IN2561
data/ocr_india/images/plate_002713.jpg,LD98IPTE
data/ocr_india/images/plate_002714.jpg,AR56SL6351
data/ocr_india/images/plate_002715.jpg,MP50OCOZ
data/ocr_india/images/plate_002716.jpg,SK69RVOQ
data/ocr_india/images/plate_002717.jpg,TS32YQTU
data/ocr_india/images/plate_002718.jpg,MZ70XL0558
data/ocr_india/images/plate_002719.jpg,ML16ZICT
data/ocr_india/images/plate_002720.jpg,UP78CXFY
data/ocr_india/images/plate_002721.jpg,PB7W0AX3972
data/ocr_india/images/plate_002722.jpg,TR66MN4934
data/ocr_india/images/plate_002723.jpg,MZ5Q6BF1959
data/ocr_india/images/plate_002724.jpg,LA4B7VF8417
data/ocr_india/images/plate_002725.jpg,NL15BG6655
data/ocr_india/images/plate_002726.jpg,SK60ZX1800
data/ocr_india/images/plate_002727.jpg,CG21PCTZ
data/ocr_india/images/plate_002728.jpg,TR38XEEB
data/ocr_india/images/plate_002729.jpg,DN73RH2912
data/ocr_india/images/plate_002730.jpg,HP1A1QG2786
data/ocr_india/images/plate_002731.jpg,PY4O2YJ4802
data/ocr_india/images/plate_002732.jpg,BR52LK3292
data/ocr_india/images/plate_002733.jpg,DD89NB0229
data/ocr_india/images/plate_002734.jpg,BR93SMYE
data/ocr_india/images/plate_002735.jpg,DD22BA5357
data/ocr_india/images/plate_002736.jpg,LA01CU6281
data/ocr_india/images/plate_002737.jpg,CH04FV2006
data/ocr_india/images/plate_002738.jpg,DD07KN6933
data/ocr_india/images/plate_002739.jpg,MN3G5SA0932
data/ocr_india/images/plate_002740.jpg,BR0B7WR7649
data/ocr_india/images/plate_002741.jpg,LA4R5GL1933
data/ocr_india/images/plate_002742.jpg,PY00ZCYS
data/ocr_india/images/plate_002743.jpg,BR9G9MT2154
data/ocr_india/images/plate_002744.jpg,UK83NFLX
data/ocr_india/images/plate_002745.jpg,MH7B0AE9870
data/ocr_india/images/plate_002746.jpg,GJ88PO8373
data/ocr_india/images/plate_002747.jpg,DD62SSCF
data/ocr_india/images/plate_002748.jpg,NL26ZECK
data/ocr_india/images/plate_002749.jpg,CH2O5LB6936
data/ocr_india/images/plate_002750.jpg,UK04HZ4088
data/ocr_india/images/plate_002751.jpg,MH88IEHZ
data/ocr_india/images/plate_002752.jpg,MH46AILE
data/ocr_india/images/plate_002753.jpg,WB2H3ZZ0108
data/ocr_india/images/plate_002754.jpg,RJ87IIIV
data/ocr_india/images/plate_002755.jpg,OD5I5FU1364
data/ocr_india/images/plate_002756.jpg,DL36RFJA
data/ocr_india/images/plate_002757.jpg,HP73OYOI
data/ocr_india/images/plate_002758.jpg,PY4T0WL2397
data/ocr_india/images/plate_002759.jpg,LA6H6FI9514
data/ocr_india/images/plate_002760.jpg,LA7R5IF7997
data/ocr_india/images/plate_002761.jpg,WB1H7SC9104
data/ocr_india/images/plate_002762.jpg,TN98FB5983
data/ocr_india/images/plate_002763.jpg,DD4W8AW4292
data/ocr_india/images/plate_002764.jpg,AR92OXZR
data/ocr_india/images/plate_002765.jpg,LD0L8MD7104
data/ocr_india/images/plate_002766.jpg,SK07ST2026
data/ocr_india/images/plate_002767.jpg,OD3K5RJ7860
data/ocr_india/images/plate_002768.jpg,DL74WUKN
data/ocr_india/images/plate_002769.jpg,GA56DLVV
data/ocr_india/images/plate_002770.jpg,RJ8J0MX9685
data/ocr_india/images/plate_002771.jpg,TR77DT9716
data/ocr_india/images/plate_002772.jpg,KA36TC0357
data/ocr_india/images/plate_002773.jpg,HR1A1WR7042
data/ocr_india/images/plate_002774.jpg,UP69IH6367
data/ocr_india/images/plate_002775.jpg,LA44XFAP
data/ocr_india/images/plate_002776.jpg,MP86TO7338
data/ocr_india/images/plate_002777.jpg,TS00KN3178
data/ocr_india/images/plate_002778.jpg,OD05BQPZ
data/ocr_india/images/plate_002779.jpg,MP85CODX
data/ocr_india/images/plate_002780.jpg,MP56VT0762
data/ocr_india/images/plate_002781.jpg,PB16WAER
data/ocr_india/images/plate_002782.jpg,ML78IIZL
data/ocr_india/images/plate_002783.jpg,RJ63WBDK
data/ocr_india/images/plate_002784.jpg,TN40WNCP
data/ocr_india/images/plate_002785.jpg,DL7T6PY3597
data/ocr_india/images/plate_002786.jpg,PY4G7HM1786
data/ocr_india/images/plate_002787.jpg,UK88ER9130
data/ocr_india/images/plate_002788.jpg,NL60YA1464
data/ocr_india/images/plate_002789.jpg,PY34AE9580
data/ocr_india/images/plate_002790.jpg,UK04ACCF
data/ocr_india/images/plate_002791.jpg,MH56CJCV
data/ocr_india/images/plate_002792.jpg,AS05GN3855
data/ocr_india/images/plate_002793.jpg,SK2U5ZM6410
data/ocr_india/images/plate_002794.jpg,MN24ZM0361
data/ocr_india/images/plate_002795.jpg,LD57BDQO
data/ocr_india/images/plate_002796.jpg,CG9L4SN8455
data/ocr_india/images/plate_002797.jpg,BR94IEMJ
data/ocr_india/images/plate_002798.jpg,AR26HA1617
data/ocr_india/images/plate_002799.jpg,NL75RJ0971
data/ocr_india/images/plate_002800.jpg,KL19RCZX
data/ocr_india/images/plate_002801.jpg,OD5V4KJ1771
data/ocr_india/images/plate_002802.jpg,RJ7E9XC5449
data/ocr_india/images/plate_002803.jpg,JK6C3OV1536
data/ocr_india/images/plate_002804.jpg,MZ8T4AT8594
data/ocr_india/images/plate_002805.jpg,HR56UWAF
data/ocr_india/images/plate_002806.jpg,LD42MH8685
data/ocr_india/images/plate_002807.jpg,LD6T2NE1958
data/ocr_india/images/plate_002808.jpg,KL40HPQN
data/ocr_india/images/plate_002809.jpg,DL75XO4191
data/ocr_india/images/plate_002810.jpg,JK37RQWB
data/ocr_india/images/plate_002811.jpg,UK2M2RR2753
data/ocr_india/images/plate_002812.jpg,MZ88JSFG
data/ocr_india/images/plate_002813.jpg,WB29YL1562
data/ocr_india/images/plate_002814.jpg,OD7G9EK1867
data/ocr_india/images/plate_002815.jpg,LD81NQEJ
data/ocr_india/images/plate_002816.jpg,UP83SA0450
data/ocr_india/images/plate_002817.jpg,MP2D5TL8566
data/ocr_india/images/plate_002818.jpg,UP38UM4016
data/ocr_india/images/plate_002819.jpg,NL3C4JH5475
data/ocr_india/images/plate_002820.jpg,HR86QT2211
data/ocr_india/images/plate_002821.jpg,DN8X1AH7426
data/ocr_india/images/plate_002822.jpg,SK46RF0881
data/ocr_india/images/plate_002823.jpg,RJ81ZH7907
data/ocr_india/images/plate_002824.jpg,DD11TZMJ
data/ocr_india/images/plate_002825.jpg,CH42OY8323
data/ocr_india/images/plate_002826.jpg,CG30ESGE
data/ocr_india/images/plate_002827.jpg,TR57VPWQ
data/ocr_india/images/plate_002828.jpg,LA7U0SM2077
data/ocr_india/images/plate_002829.jpg,OD19IOEF
data/ocr_india/images/plate_002830.jpg,MP57YD6050
data/ocr_india/images/plate_002831.jpg,DD03WH0045
data/ocr_india/images/plate_002832.jpg,PB2U5TJ8293
data/ocr_india/images/plate_002833.jpg,AP19WNPI
data/ocr_india/images/plate_002834.jpg,MZ85CR6650
data/ocr_india/images/plate_002835.jpg,AR24PB5157
data/ocr_india/images/plate_002836.jpg,AS6V5PW3412
data/ocr_india/images/plate_002837.jpg,RJ07TQ6841
data/ocr_india/images/plate_002838.jpg,GA7Z4QA3244
data/ocr_india/images/plate_002839.jpg,NL2M1QL2008
data/ocr_india/images/plate_002840.jpg,UP17IB8190
data/ocr_india/images/plate_002841.jpg,WB9N1WE1458
